Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Season End,Original Air Date,Episode Title,Industry,Business Description,Company Website,Started in,Number of Presenters,Pitchers Average Age,Pitchers City,Pitchers State,Yearly Revenue,Monthly Sales,Gross Margin,Net Margin,EBITDA,Cash Burn,SKUs,Has Patents,Bootstrapped,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Total Deal Debt,Debt Interest,Deal Valuation,Number of Sharks in Deal,Deal Has Conditions,Royalty Deal,Advisory Shares Equity,Namita Investment Amount,Namita Investment Equity,Namita Debt Amount,Vineeta Investment Amount,Vineeta Investment Equity,Vineeta Debt Amount,Anupam Investment Amount,Anupam Investment Equity,Anupam Debt Amount,Aman Investment Amount,Aman Investment Equity,Aman Debt Amount,Peyush Investment Amount,Peyush Investment Equity,Peyush Debt Amount,Amit Investment Amount,Amit Investment Equity,Amit Debt Amount,Ashneer Investment Amount,Ashneer Investment Equity,Ashneer Debt Amount,Guest Investment Amount,Guest Investment Equity,Guest Debt Amount,Invested Guest Name,All Guest Names,Namita Present,Vineeta Present,Anupam Present,Aman Present,Peyush Present,Amit Present,Ashneer Present,Guest Present,Ghazal Investment Amount,Ghazal Investment Equity,Ghazal Debt Amount,Ghazal Present,Vikas Investment Amount,Vikas Investment Equity,Vikas Debt Amount,Vikas Present,Ritesh Investment Amount,Ritesh Investment Equity,Ritesh Debt Amount,Ritesh Present,Azhar Investment Amount,Azhar Investment Equity,Azhar Debt Amount,Azhar Present,Radhika Investment Amount,Radhika Investment Equity,Radhika Debt Amount,Radhika Present,Deepinder Investment Amount,Deepinder Investment Equity,Deepinder Debt Amount,Deepinder Present,Ronnie Investment Amount,Ronnie Investment Equity,Ronnie Debt Amount,Ronnie Present,Varun Investment Amount,Varun Investment Equity,Varun Debt Amount,Varun Present
3,Hoora,18,375,22-Jan-24,31-Mar-24,14-Feb-24,Building India Through Innovation,Technology/Software,Auto Care App,https://hoora.in/,2019.0,2,Middle,Nagpur,Maharashtra,,31.0,60.0,,,,,yes,,80.0,2.0,4000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,YesMadam,19,376,22-Jan-24,31-Mar-24,15-Feb-24,The Next Big Investment,Beauty/Fashion,Saloon service app,https://www.yesmadam.com/,2016.0,4,Middle,Delhi,Delhi,5000.0,,,,,,,,,150.0,0.5,30000.0,1,1.0,150.0,2.0,,,7500.0,4.0,,1.0,,,,,37.5,0.5,,,,,37.5,0.5,,37.5,0.5,,,,,,,,37.5,0.5,,Ritesh Aggarwal,"Ritesh Aggarwal,Radhika Gupta",,1.0,,1.0,1.0,,,2.0,,,,,,,,,37.5,0.5,,1.0,,,,,,,,,,,,,,,,,,,,
3,Zerodor,19,377,22-Jan-24,31-Mar-24,15-Feb-24,The Next Big Investment,Furnishing/Household,Waterless Urinal Technology,https://www.zerodor.in/,,2,Middle,Ahmedabad,Gujarat,280.0,,,7.0,,,,yes,,100.0,3.0,3333.333333,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ritesh Aggarwal,Radhika Gupta",,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ToffeeCoffeeRoasters,19,378,22-Jan-24,31-Mar-24,15-Feb-24,The Next Big Investment,Liquor/Beverages,Coffee brand,https://toffeecoffeeroasters.com/,2019.0,2,Middle,Bangalore,Karnataka,230.0,33.0,62.0,,,yes,,,,60.0,2.0,3000.0,1,1.0,35.0,2.33,25.0,10.0,1502.145923,1.0,,,,,,,,,,,,,,,,,,,,,,,,,35.0,2.33,25.0,Ritesh Aggarwal,"Ritesh Aggarwal,Radhika Gupta",,1.0,,1.0,1.0,,,2.0,,,,,,,,,35.0,2.33,25.0,1.0,,,,,,,,,,,,,,,,,,,,
3,PushSports,20,379,22-Jan-24,31-Mar-24,16-Feb-24,Pioneering Change,Sports,Kids & young adults for recreation & professional sport,https://pushsports.in/,2017.0,2,Middle,Delhi,Delhi,900.0,50.0,,,,,,,,80.0,1.0,8000.0,1,1.0,80.0,4.0,,,2000.0,2.0,,1.0,,,,,40.0,2.0,,,,,,,,40.0,2.0,,,,,,,,,,,,Azhar Iqubal,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ORBO,20,380,22-Jan-24,31-Mar-24,16-Feb-24,Pioneering Change,Technology/Software,AI-powered tools for beauty brands,https://www.orbo.ai/,2019.0,3,Middle,Mumbai,Maharashtra,,18.0,,,,yes,,,,100.0,0.75,13333.33333,1,1.0,100.0,1.0,,,10000.0,1.0,yes,,,,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,Azhar Iqubal,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,CannazoIndia,20,381,22-Jan-24,31-Mar-24,16-Feb-24,Pioneering Change,Beauty/Fashion,"Medical cannabis, alternative medications",https://cannazoindia.com/,2022.0,3,Middle,Mumbai,Maharashtra,50.0,18.0,,,,,,,,150.0,5.0,3000.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azhar Iqubal,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Chefling,21,382,22-Jan-24,31-Mar-24,19-Feb-24,Entrepreneurs Battle for Investment,Food,DIY Food Products,https://chefling.in/,,1,Young,Mumbai,Maharashtra,20.0,2.0,70.0,45.0,,,,,,40.0,10.0,400.0,1,1.0,40.0,16.0,,,250.0,4.0,,,,10.0,4.0,,,,,,,,,,,10.0,4.0,,10.0,4.0,,,,,10.0,4.0,,Azhar Iqubal,Azhar Iqubal,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,10.0,4.0,,1.0,,,,,,,,,,,,,,,,
3,IntenseFocus,21,383,22-Jan-24,31-Mar-24,19-Feb-24,Entrepreneurs Battle for Investment,Beauty/Fashion,Designer Eye Wear,https://intensefocus.com/,,1,Middle,nan,nan,825.0,100.0,60.0,,,,,,,500.0,5.0,10000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azhar Iqubal,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,MilletAmma,21,384,22-Jan-24,31-Mar-24,19-Feb-24,Entrepreneurs Battle for Investment,Food,Millet based Products,https://milletamma.com/,2017.0,2,Middle,Bangalore,Karnataka,220.0,33.0,,,,,,,,100.0,3.0,3333.333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azhar Iqubal,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,D'chica,22,385,22-Jan-24,31-Mar-24,20-Feb-24,Impressive Numbers and High Stakes,Beauty/Fashion,Innerwears for Teenage Girls,https://www.dchica.in/,2020.0,2,Middle,Delhi,Delhi,1030.0,120.0,,,,yes,,,,80.0,1.0,8000.0,1,1.0,80.0,2.0,,,4000.0,2.0,,1.0,,40.0,1.0,,40.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Refit,22,386,22-Jan-24,31-Mar-24,20-Feb-24,Impressive Numbers and High Stakes,Electronics,Refurbished Phones,https://refitglobal.com/,2017.0,2,Middle,Delhi,Delhi,18700.0,3500.0,14.0,,,,,,yes,200.0,0.5,40000.0,1,1.0,200.0,1.0,,,20000.0,3.0,,1.0,,,,,66.66,0.33,,66.66,0.33,,,,,,,,66.66,0.33,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,HouseOfBeautyIndia,22,387,22-Jan-24,31-Mar-24,20-Feb-24,Impressive Numbers and High Stakes,Beauty/Fashion,Skin care Products,https://houseofbeautyindia.com/,2021.0,1,Middle,Delhi,Delhi,,40.0,,,,,,,yes,150.0,5.0,3000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Artinci,23,388,22-Jan-24,31-Mar-24,21-Feb-24,Celebrating Entrepreneurial Breakthroughs,Food,Zero Sugar Desserts,https://www.artinci.com/,2017.0,2,Middle,Bangalore,Karnataka,440.0,33.0,62.0,,,yes,,yes,,50.0,1.75,2857.142857,1,1.0,50.0,5.0,,,1000.0,1.0,yes,1.0,,,,,50.0,5.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TheRageRoom,23,389,22-Jan-24,31-Mar-24,21-Feb-24,Celebrating Entrepreneurial Breakthroughs,Services,Anger Management activities,https://rageroom.in/,2022.0,1,Middle,Hyderabad,Telangana,,,,,,,,,,20.0,30.0,66.66666667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Aastey,23,390,22-Jan-24,31-Mar-24,21-Feb-24,Celebrating Entrepreneurial Breakthroughs,Beauty/Fashion,Athleisure Wear Company,https://aastey.com/,2021.0,2,Middle,Delhi,Delhi,,150.0,,,,,,,,80.0,2.0,4000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Matri,24,391,22-Jan-24,31-Mar-24,22-Feb-24,Winning Over The Sharks,Medical/Health,Period Pain Relieving Devices,https://getmatri.com/,,2,Middle,Kolkata,West Bengal,,,,,,,,yes,,60.0,4.0,1500.0,1,1.0,60.0,4.0,,,1500.0,2.0,,,,30.0,2.0,,,,,,,,30.0,2.0,,,,,,,,,,,,,,,Ritesh Aggarwal,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Rubbabu,24,392,22-Jan-24,31-Mar-24,22-Feb-24,Winning Over The Sharks,Manufacturing,Rubber Foam Toys for kids,https://rubbabu.com/,2020.0,3,Old,Delhi,Delhi,400.0,52.0,,,,,,,,200.0,5.0,4000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ritesh Aggarwal,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,GulaboJaipur,24,393,22-Jan-24,31-Mar-24,22-Feb-24,Winning Over The Sharks,Beauty/Fashion,Traditional Jaipur Clothing,https://www.gulabojaipur.com/,2014.0,2,Middle,Jaipur,Rajasthan,450.0,72.0,,,15.0,,,,,90.0,1.0,9000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ritesh Aggarwal,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,AristaVault,25,394,22-Jan-24,31-Mar-24,23-Feb-24,Battle Of The Innovators,Manufacturing,Follow me suitcases,https://www.aristavault.com/,2018.0,2,Middle,Delhi,Delhi,360.0,65.0,,,,,,,,45.0,1.5,3000.0,1,1.0,20.0,1.0,25.0,18.0,2000.0,1.0,yes,,,,,,,,,20.0,1.0,25.0,,,,,,,,,,,,,,,,,"Varun Dua,Radhika Gupta",,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ToHands,25,395,22-Jan-24,31-Mar-24,23-Feb-24,Battle Of The Innovators,Technology/Software,App to sync transactions with calculator,https://smart.tohands.in/,2023.0,3,Young,Erode,Tamil Nadu,,,,,,,,,,55.0,1.0,5500.0,1,1.0,60.0,2.0,,,3000.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,60.0,2.0,,"Varun Dua,Radhika Gupta","Varun Dua,Radhika Gupta",,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,30.0,1.0,,1.0,,,,,,,,,30.0,1.0,,1.0
3,PlusGold,25,396,22-Jan-24,31-Mar-24,23-Feb-24,Battle Of The Innovators,Technology/Software,Jewellery savings app that integrates digital gold investment,https://plusgold.in/,,2,Middle,Bangalore,Karnataka,,,,,,,,,,60.0,1.0,6000.0,1,1.0,60.0,1.5,,,4000.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,60.0,1.5,,Varun Dua,"Varun Dua,Radhika Gupta",,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,1.5,,1.0
3,Aroleap,26,397,22-Jan-24,31-Mar-24,26-Feb-24,Entrepreneurship On The Rise,Medical/Health,Smart Home Gym,https://www.aroleap.com/,2020.0,3,Middle,Bangalore,Karnataka,100.0,,,,,yes,,yes,funded,100.0,2.5,4000.0,1,1.0,100.0,5.0,,,2000.0,4.0,,,,,,,,,,25.0,1.25,,,,,25.0,1.25,,25.0,1.25,,,,,25.0,1.25,,Azhar Iqubal,Azhar Iqubal,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,25.0,1.25,,1.0,,,,,,,,,,,,,,,,
3,Cosmix,26,398,22-Jan-24,31-Mar-24,26-Feb-24,Entrepreneurship On The Rise,Medical/Health,Herbal Super Supplements,https://cosmix.in/,2019.0,2,Middle,nan,nan,750.0,,70.0,,11.0,,25.0,,yes,100.0,1.0,10000.0,1,1.0,100.0,1.0,,,10000.0,1.0,,1.0,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,Azhar Iqubal,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Fabriclore,26,399,22-Jan-24,31-Mar-24,26-Feb-24,Entrepreneurship On The Rise,Beauty/Fashion,Custom Fabric Sourcing,https://fabriclore.com/,2016.0,3,Middle,Jaipur,Rajasthan,1000.0,,,,,,,,funded,68.7,1.0,6870.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azhar Iqubal,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,PolishMePretty,27,400,22-Jan-24,31-Mar-24,27-Feb-24,Entrepreneur's Path To Success,Beauty/Fashion,Nail Art Brand,https://www.polishmepretty.in/,2022.0,1,Young,Pune,Maharashtra,,,,,,,,,,25.0,25.0,100.0,1,1.0,25.0,25.0,,,100.0,1.0,,,,,,,,,,,,,,,,25.0,25.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,GridMats,27,401,22-Jan-24,31-Mar-24,27-Feb-24,Entrepreneur's Path To Success,Manufacturing,PotHoleRaja Mats for Concrete Road making,https://www.gridmats.com/,2017.0,2,Middle,nan,nan,450.0,,,,,,,yes,,500.0,2.0,25000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,UnclePetersPanCakes,27,402,22-Jan-24,31-Mar-24,27-Feb-24,Entrepreneur's Path To Success,Food,Pancake focused QSR,https://www.unclepeterspancakes.com/,,2,Middle,Kolkata,West Bengal,1400.0,210.0,,,20.0,,,,yes,60.0,2.0,3000.0,1,1.0,60.0,3.0,,,2000.0,3.0,,1.0,,20.0,1.0,,20.0,1.0,,20.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,CreativeHatti,28,403,22-Jan-24,31-Mar-24,28-Feb-24,Navigating The Tank With New Ideas,Services,Graphic Sticker Designing Brand,https://www.creativehatti.com/,2020.0,5,Middle,Panchkula,Haryana,400.0,55.0,,,,,,yes,,60.0,2.0,3000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,CandidMen,28,404,22-Jan-24,31-Mar-24,28-Feb-24,Navigating The Tank With New Ideas,Beauty/Fashion,Fashion Rental Platform for Men,https://candidmen.in/,2017.0,2,Middle,Bangalore,Karnataka,210.0,,,,33.0,,,,yes,60.0,2.0,3000.0,1,1.0,60.0,5.0,,,1200.0,2.0,yes,,,,,,30.0,2.5,,,,,,,,,,,30.0,2.5,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Flyrobe,28,405,22-Jan-24,31-Mar-24,28-Feb-24,Navigating The Tank With New Ideas,Beauty/Fashion,Fashion Rental Platform for Men and Women,https://flyrobe.com/home/,2020.0,1,Middle,Delhi,Delhi,290.0,63.0,,16.0,,,,,funded,50.0,1.0,5000.0,1,1.0,50.0,4.0,,,1250.0,1.0,,,,,,,,,,,,,50.0,4.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,WiseLife,29,406,22-Jan-24,31-Mar-24,29-Feb-24,Entrepreneurial Aspirations,Medical/Health,Yoga and wellness Accessories,https://wiselife.in/,2020.0,2,Middle,Gurugram,Haryana,400.0,100.0,,3.0,5.0,,,,,60.0,2.0,3000.0,1,1.0,120.0,4.0,,,3000.0,4.0,,,,30.0,1.0,,,,,30.0,1.0,,30.0,1.0,,,,,,,,,,,30.0,1.0,,Ritesh Aggarwal,Ritesh Aggarwal,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,30.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
3,Cervicheck,29,407,22-Jan-24,31-Mar-24,29-Feb-24,Entrepreneurial Aspirations,Medical/Health,Pragmatech Cervical Cancer Screening Test Kits,https://pragmatech.co.in/cervicheck/,2019.0,2,Middle,Vadodara,Gujarat,,,,,,,,yes,funded,75.0,1.5,5000.0,1,1.0,75.0,5.0,,,1500.0,1.0,,,,75.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,Ritesh Aggarwal,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Eatverse,29,408,22-Jan-24,31-Mar-24,29-Feb-24,Entrepreneurial Aspirations,Food,Multi brand Cloud Kitchen,https://eatverse.in/,2014.0,3,Middle,Kolkata,West Bengal,107.0,172.0,,,6.0,,8.0,,,100.0,1.0,10000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ritesh Aggarwal,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,AvataarSkincare,30,409,22-Jan-24,31-Mar-24,1-Mar-24,Startups Pursuing Investment,Beauty/Fashion,Skincare Services,https://avataarskin.com/,2022.0,1,Middle,Bhopal,Madhya Pradesh,,60.0,87.0,,,yes,,,funded,70.0,1.0,7000.0,1,1.0,35.0,0.5,35.0,14.0,7000.0,2.0,,,,,,,,,,17.5,0.25,17.5,17.5,0.25,17.5,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ChalteFirteMangalkaryalay,30,410,22-Jan-24,31-Mar-24,1-Mar-24,Startups Pursuing Investment,Services,Portable Wedding Hall,,2023.0,3,Middle,Latur,Maharashtra,,,,,,,,,,200.0,10.0,2000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,KryzenBiotech,30,411,22-Jan-24,31-Mar-24,1-Mar-24,Startups Pursuing Investment,Agriculture,Hydrophonic Farming,https://www.kryzen.com/,2019.0,2,Middle,Pune,Maharashtra,225.0,,,,,,,,,75.0,3.0,2500.0,1,1.0,75.0,15.0,,,500.0,1.0,,1.0,,,,,,,,,,,,,,75.0,15.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,FOMO,31,412,22-Jan-24,31-Mar-24,4-Mar-24,Naye Bharat Ki Neev,Liquor/Beverages,Brew Ice Tea,https://fomobrews.com/,,2,Young,Bangalore,Karnataka,,3.4,50.0,,1.5,,,,funded,35.0,4.0,875.0,1,1.0,35.0,6.0,,,583.3333333,2.0,,,,,,,,,,17.5,3.0,,17.5,3.0,,,,,,,,,,,,,,,Ritesh Aggarwal,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ModelVerse,31,413,22-Jan-24,31-Mar-24,4-Mar-24,Naye Bharat Ki Neev,Technology/Software,Advance AI based Image Model Wrapper,https://www.modelverse.in/,2023.0,1,Young,Kozhikode,Kerala,,,,,,,,,,25.0,10.0,250.0,1,1.0,25.0,10.0,,,250.0,3.0,,,,,,,,,,8.33,3.33,,,,,,,,8.33,3.33,,,,,8.33,3.33,,Ritesh Aggarwal,Ritesh Aggarwal,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,8.33,3.33,,1.0,,,,,,,,,,,,,,,,,,,,
3,VikrantBikes,31,414,22-Jan-24,31-Mar-24,4-Mar-24,Naye Bharat Ki Neev,Vehicles/Electrical Vehicles,Hydrogen Ethanol fuel based bike,https://vikrantsubhashpawar.website3.me/,,1,Young,Satara,Maharashtra,,,,,,,,,,30.0,5.0,600.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ritesh Aggarwal,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TheShellHair,32,415,22-Jan-24,31-Mar-24,5-Mar-24,Young Entrepreneurs Make Their Mark,Beauty/Fashion,Hair Extensions,https://theshellhair.com/,2020.0,1,Young,Ajmer,Rajasthan,120.0,9.73,,35.0,,,,,yes,30.0,3.0,1000.0,1,1.0,30.0,3.0,,,1000.0,1.0,,,,,,,,,,,,,30.0,3.0,,,,,,,,,,,,,,,Ritesh Aggarwal,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Rize,32,416,22-Jan-24,31-Mar-24,5-Mar-24,Young Entrepreneurs Make Their Mark,Food,Energy Bars,https://rizebar.in/,2023.0,2,Young,Gurgaon,Haryana,0.0,,,,,,,,funded,45.0,6.0,750.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ritesh Aggarwal,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,MEPACK,32,417,22-Jan-24,31-Mar-24,5-Mar-24,Young Entrepreneurs Make Their Mark,Services,Custom Gym Subscription,https://www.mepackfitness.com/,2023.0,2,Young,Delhi,Delhi,,,,,,,,,,7.0,10.0,70.0,1,1.0,7.0,10.0,,,70.0,2.0,yes,,,,,,,,,,,,,,,,,,3.5,5.0,,,,,3.5,5.0,,Ritesh Aggarwal,Ritesh Aggarwal,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,3.5,5.0,,1.0,,,,,,,,,,,,,,,,,,,,
3,BaccaBucci,33,418,22-Jan-24,31-Mar-24,6-Mar-24,Brand Brilliance,Beauty/Fashion,Footwear,https://baccabucci.com/,2014.0,2,Young,Delhi,Delhi,4700.0,,55.0,,7.0,,,,yes,250.0,1.0,25000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Vobble,33,419,22-Jan-24,31-Mar-24,6-Mar-24,Brand Brilliance,Education,Kids Audio Platform,https://www.vobble.fun/,2023.0,2,Middle,Bangalore,Karnataka,,,,,,,,yes,funded,25.0,1.5,1666.666667,1,1.0,25.0,2.0,,,1250.0,1.0,,,,25.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,BeUNatural,33,420,22-Jan-24,31-Mar-24,6-Mar-24,Brand Brilliance,Beauty/Fashion,Unisex Salon,,2015.0,1,Middle,Delhi,Delhi,400.0,28.0,,25.0,,,,,yes,60.0,2.5,2400.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Erotissch,34,421,22-Jan-24,31-Mar-24,7-Mar-24,Visionary Brands Shine Bright,Beauty/Fashion,Lingerie and Swimwear,https://erotissch.com/,2019.0,2,Middle,Agra,Uttar Pradesh,380.0,,63.0,1.0,10.0,,,,,75.0,3.0,2500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azhar Iqubal,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Niblerzz,34,422,22-Jan-24,31-Mar-24,7-Mar-24,Visionary Brands Shine Bright,Food,Sugar Free Candy,https://niblerzz.com/,2022.0,2,Middle,Mumbai,Maharashtra,16.0,5.5,,,-20.0,yes,,,yes,50.0,3.0,1666.666667,1,1.0,10.0,5.0,40.0,10.0,200.0,1.0,,,,,,,,,,,,,10.0,5.0,40.0,,,,,,,,,,,,,,Azhar Iqubal,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Sorich,34,423,22-Jan-24,31-Mar-24,7-Mar-24,Visionary Brands Shine Bright,Food,Guilt free Snacks,https://sorichorganics.com/,,2,Middle,Delhi,Delhi,706.0,55.0,48.0,,,yes,67.0,,yes,90.0,2.5,3600.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azhar Iqubal,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,LittleBox,35,424,22-Jan-24,31-Mar-24,8-Mar-24,Inspiring Women Entrepreneurs,Beauty/Fashion,Fast fashion D2C,https://littleboxindia.com/,2022.0,2,Middle,Guwahati,Assam,3600.0,200.0,50.0,,15.0,,,,yes,75.0,1.0,7500.0,1,1.0,75.0,2.5,,,3000.0,5.0,,,,15.0,0.5,,15.0,0.5,,15.0,0.5,,15.0,0.5,,,,,15.0,0.5,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,CremeCastle,35,425,22-Jan-24,31-Mar-24,8-Mar-24,Inspiring Women Entrepreneurs,Food,Customised Cakes and bakery products,https://cremecastle.in/,2015.0,2,Middle,Noida,Uttar Pradesh,720.0,,65.0,,19.0,yes,,,,60.0,1.5,4000.0,1,1.0,60.0,2.5,,,2400.0,1.0,,,,,,,,,,,,,,,,,,,60.0,2.5,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
